SURVYEAR	FIPS	STABR	STNAME	R1A	R1B	R1C	R1D	R1E	R1F	R1G	R1H	R1I	R1J	R1K	R1L	R1M	R1N	STR1	R2	R3	R4A	R4B	R4C	R4D	STR4	R5	TR	E11	E12	E13	E14	E15	E16	E17	E18	STE1	E11A	E11B	E11C	E11D	E2	E212	E213	E214	E215	E216	E217	E218	TE21	E222	E223	E224	E225	E226	E227	E228	TE22	E232	E233	E234	E235	E236	E237	E238	TE23	E242	E243	E244	E245	E246	E247	E248	TE24	E252	E253	E254	E255	E256	E257	E258	TE25	E262	E263	E264	E265	E266	E267	E268	TE26	STE22	STE23	STE24	STE25	STE26	STE27	STE28	STE2T	E3A11	E3A12	E3A13	E3A14	E3A2	E3A16	E3A1	E3B11	E3B12	E3B13	E3B14	E3B2	E3B16	E3B1	STE3	E4A1	E4A2	E4B1	E4B2	E4C1	E4C2	E4D	E4E1	E4E2	STE4	TE5	E61	E62	E63	STE6	E7A1	E7A2	STE7	E81	E82	E9A	E9B	E9C	E9D	E91	STE9	TE10	TE11	X12C	X12D	TX12	NCE13	ADA	A14A	A14B	PPE15	MEMBR23	CE1	CE2	AR1	AR1A	AR1B	AR2	AR2A	AR3	AR6	AR6A	AR7	AR8	AE1	AE1A	AE1B	AE1C	AE1D	AE1E	AE1F	AE1G	AE2	AE2A	AE2B	AE2C	AE2D	AE2E	AE2F	AE2G	AE3	AE4	AE4A	AE4B	AE4C	AE4D	AE4E	AE4F	AE4G	AE5	AE6	AE7	AE8	IR1A	IR1B	IR1C	IR1D	IR1E	IR1F	IR1G	IR1H	IR1I	IR1J	IR1K	IR1L	IR1M	IR1N	ISTR1	IR2	IR3	IR4A	IR4B	IR4C	IR4D	ISTR4	IR5	ITR	IE11	IE12	IE13	IE14	IE15	IE16	IE17	IE18	ISTE1	IE11A	IE11B	IE11C	IE11D	IE2	IE212	IE213	IE214	IE215	IE216	IE217	IE218	ITE21	IE222	IE223	IE224	IE225	IE226	IE227	IE228	ITE22	IE232	IE233	IE234	IE235	IE236	IE237	IE238	ITE23	IE242	IE243	IE244	IE245	IE246	IE247	IE248	ITE24	IE252	IE253	IE254	IE255	IE256	IE257	IE258	ITE25	IE262	IE263	IE264	IE265	IE266	IE267	IE268	ITE26	ISTE22	ISTE23	ISTE24	ISTE25	ISTE26	ISTE27	ISTE28	ISTE2T	IE3A11	IE3A12	IE3A13	IE3A14	IE3A2	IE3A16	IE3A1	IE3B11	IE3B12	IE3B13	IE3B14	IE3B2	IE3B16	IE3B1	ISTE3	IE4A1	IE4A2	IE4B1	IE4B2	IE4C1	IE4C2	IE4D	IE4E1	IE4E2	ISTE4	ITE5	IE61	IE62	IE63	ISTE6	IE7A1	IE7A2	ISTE7	IE81	IE82	IE9A	IE9B	IE9C	IE9D	IE91	ISTE9	ITE10	ITE11	IX12C	IX12D	ITX12	INCE13	IADA	IA14A	IA14B	IPPE15	IMEMBR23	ICE1	ICE2	IAR1	IAR1A	IAR1B	IAR2	IAR2A	IAR3	IAR6	IAR6A	IAR7	IAR8	IAE1	IAE1A	IAE1B	IAE1C	IAE1D	IAE1E	IAE1F	IAE1G	IAE2	IAE2A	IAE2B	IAE2C	IAE2D	IAE2E	IAE2F	IAE2G	IAE3	IAE4	IAE4A	IAE4B	IAE4C	IAE4D	IAE4E	IAE4F	IAE4G	IAE5	IAE6	IAE7	IAE8
2024	36	NY	New York	22477551750	433772738	18116038880	-2	43501229	351135518	0	9664468	820540319	186483628	52546781	4289204657	52390	2580878	46422273250	512957300	37135902506	3276713360	4805114126	0	16046514	8097874000	2510242026	92169007056	28324346347	14124466025	3054713885	3389191142	4368764274	952069867	174225284	300282190	50145069456	17908505779	8392062971	959932160	1063845437	199569847	1385891113	717130063	686225743	2151011984	1730181238	670702309	1123060323	8464202773	724393937	376487746	135608434	1174203629	917677001	412028812	497431270	4237830829	190039000	984348899	127996712	34468471	3650581635	3033584656	1346780204	9367799577	13653903	194339557	4502709	14007546	369649982	115650765	65861555	777666017	1917364	121794203	381627	2726681	208269572	181033810	32096640	548219897	0	0	387408156	46382329	192602781	0	776113675	1402506941	2313977953	2272306265	1341741754	3420073959	6860692637	4231966542	3809247027	24250006137	559598943	108636962	200567664	615091614	61638511	106641835	1590537018	2620967	0	0	76432	0	82365354	85062753	1675599771	0	0	0	0	0	0	0	0	0	0	76070675364	3057158793	60831666	75513037	3193503496	2023133114	4220934064	6244067178	165385819	578084	587017691	734462429	0	637868985	29351829	1959349105	950358308	82202927389	1117198555	225068248	1627431709	74443243655	2248915	2248915	-2	33102	2459899	68977064370	6670247351	-1	-1	-1	-1	-1	-1	-1	-1	-2	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	37	NC	North Carolina	-2	-2	4452532577	108579166	7751636	0	0	0	74605491	134633884	0	456124595	0	0	5234227349	0	11574146253	279939720	3328408500	0	9937450	3618285670	843804722	20426659272	7735200571	3153592495	568039779	0	16954087	662510161	42095849	787272	12120130278	3835896492	586416376	305212000	453409006	3009095	732333591	398625730	103222130	831844615	472515456	401558665	253582002	3193682189	312224960	166173080	40103144	334716853	218721672	162304847	122472409	1356716965	124448837	43125261	212475165	20165239	638958919	153353720	237558688	1430085829	13932610	51571865	5106614	14356360	434546078	90036434	105468507	715018468	425833	2026811	361419	595042	44269861	70867459	41697385	160243810	13733	778332	105655087	4372442	785143	1366002	6744824	119715563	1182953731	660274268	466562140	1205455509	1765527268	808619668	725826430	6815219014	305437000	132058697	69720440	428800272	19836120	27200173	963216582	0	0	0	0	0	0	0	963216582	0	0	0	0	0	0	0	0	0	0	19898565874	2008886771	43719164	92773748	2145379683	33064434	82602761	115667195	71779911	273685	0	55807	0	0	0	55807	358942376	22338230739	532312898	0	674698418	19223867456	1394816	1394816	-2	13782	1544289	17556720519	2302915373	0	142444694	1407813648	985685	-2	-2	0	185210	-2	-2	1175052032	0	93139833	1075062765	9156	-2	0	6840278	703204276	0	58948884	644247736	7656	-2	0	0	466422361	286866013	0	44014133	242706231	0	-2	0	145648	135467807	2712019	129016383	5398742	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	T	T	T	T	T	T	T	R	A	R	R	R	R	T	R	R	R	R	R	R	R	T	R	R	R	R	A	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	38	ND	North Dakota	626217639	2862267	-2	16366830	1285456	41954376	295368	39964	36336457	39472570	50064764	109690937	0	149687	882741975	44269067	1153400637	59893318	322292895	10025267	377325	392588805	105976033	2473000484	787846874	305803163	54916661	777562	53854698	44382547	28170394	12538858	1206265665	484089218	151436911	36451513	115869232	-1	56022454	37465717	41766664	70962043	59733817	24569527	36517262	327037484	21508787	14716468	19580617	28364958	20979521	5160862	12958199	123269412	12212670	9251610	13644278	1170199	42835428	40454440	14805781	134374406	1716552	6079867	1988819	493970	44338814	10885575	4217916	69721513	541814	5143718	971143	232815	15076837	14556912	9347021	45870260	704397	4375047	4439357	905243	1514241	345227	3564791	15848303	92164860	71888709	81419735	101896413	169401821	81415631	72063949	670251118	32655807	10701202	2856227	53834873	1898089	1549078	101597187	10322969	2521215	10415958	28656004	2106633	10537857	62454003	164051190	0	0	0	0	0	0	0	0	0	0	2040567973	292183859	8389397	6361510	306934766	52787840	103412276	156200116	16009578	137223	0	2832617	0	0	9645	2832617	92943151	2444537178	55393109	0	146660954	1893907019	110388	-2	110388	17157	119033	1801839097	233288491	-1	-1	-1	-1	-1	-1	-1	-1	-2	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	39	OH	Ohio	13104481498	758041094	-2	-2	135503561	709904677	8129814	1079666	774762570	253743476	283920151	1320411065	7297043	8613875	16654904147	262926767	12314267501	130935764	3951617343	65365650	9398043	4157316800	1652872821	33389415215	10080040295	3819530332	1373127380	367081673	390911796	753444473	210278508	189301564	16582525717	6269625749	1965980444	372647440	-1	185908558	1272773683	574571058	454254793	870291581	802025929	528073403	445849412	4947839859	485000006	228545092	192745249	398967880	354949407	256356216	193793617	2110357467	459655448	261128852	279319374	136612542	1144975789	379750088	421296810	3082738903	39852476	88827323	14391634	22333495	202379193	158848114	68417412	595049647	8924645	46522285	3949997	2432615	473554774	123404841	38785415	697574572	17865606	10758060	39586589	26569798	9873174	2018399	344235418	450907044	2275147219	1163830385	980297639	1454775296	2514203492	1325046220	1473592669	11186892920	266073995	131152265	130774229	371593184	25251008	4437958	904031631	55379	73579	146373	434991	7304	197130	907452	904939083	0	0	0	0	0	0	0	0	0	0	28674357720	2000086119	18771059	106040814	2124897992	522964440	985672596	1508637036	297557596	6183601	172315437	80760673	0	7829736	11734803	260905846	1075841669	32308748950	654962349	24188808	1376359077	27297998643	1573474	-2	1573474	17349	1675300	25541893071	2777343049	1779451928	-2	-2	7399600	-2	-2	250531	-2	-2	-2	1211165130	1207593083	-2	-2	2658989	-2	913057	-2	675347616	674410661	-2	-2	537499	-2	399456	-2	534247746	412854516	410412874	-2	-2	2383500	-2	58142	-2	69610104	15704158	93711277	1569768	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	40	OK	Oklahoma	2902526070	-2	-2	13128959	26285164	2337373	2454939	0	179329358	65261937	210373876	299789854	91483	575901	3699817541	219001553	4612223562	110448538	782752492	24209018	504399951	1421809999	1161950931	9952852655	3103249169	1004423341	114920630	905927	5289566	320113535	9934903	14166021	4557778623	1711687929	273325451	60578220	255802937	68232747	349448692	190779563	135636785	338707645	220704936	117367383	134792157	1487437161	117951672	66344644	42048561	110156109	78685567	38397397	44057169	497641119	86349069	47940784	51691561	4582942	562665004	37915581	54828909	845973850	83547197	50426701	3829047	7224822	228357952	48367673	41409946	463163338	1752229	5078922	699262	265249	100710300	70229169	5394985	184130116	26260435	10364550	21740568	4191116	15350280	1158646	41942831	121008426	663557065	365856242	254946522	464862634	1105763739	243206680	317031012	3415223894	114909129	47766161	115545734	179985299	8107890	1290494	459496817	0	0	0	51701448	0	5855	51707303	511204120	0	0	0	0	0	0	0	0	0	0	8484206637	555246179	322411515	12208521	889866215	168543320	807513567	976056887	13045914	240669	22930237	3753562	0	0	26663	26683799	537060277	9616242806	222498630	46594719	574136649	7910069988	653205	653205	-2	12110	698761	7261207271	1222999360	395000	6286836	343150076	3876	3394	0	0	-2	-2	-2	336412834	0	4374521	331987271	0	92	0	0	143557324	0	1564552	141992680	0	92	0	0	191259191	91260248	0	1540167	89720081	0	-2	-2	-2	55216589	1656503	83923552	1545370	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	41	OR	Oregon	3652845884	4486556	2684297	-2	6748352	18099952	1059160	656289	307949684	25869820	88863165	365219247	65867	187584	4455979616	159271937	6261633949	33688110	1141133240	8592844	36547701	1219961895	1857460937	12096847397	3100227763	1743733765	294214174	32902187	386057820	258078714	9637440	26347917	5455504520	1874630017	308870026	69589869	205101585	50914098	514145609	217925661	64365075	389374070	254256011	129006727	296913426	1865986579	282234634	121099420	32492900	212741113	154163654	83936536	165747931	1052416188	111665059	63004810	35488480	10086537	285076784	211793126	92130741	809245537	15778290	41671910	5015462	10443636	56803482	25504843	102610249	257827872	661045	2747130	302745	203222	19063270	48065466	9807097	80849975	7272147	6562994	13775328	4048226	30890199	7315826	66000797	135865517	931095739	450264795	151137245	626693582	781190130	457557058	723403144	4121341693	81100637	52914497	51646563	114494376	8146904	2671364	302827437	837803	273157	358533	858057	4791	31157	2358707	305186144	0	0	0	0	0	0	0	0	0	0	9882032357	1332816026	2370126	39077077	1374263229	488709401	907370696	1396080097	54286054	443874	0	2599434	0	0	320662	2599434	140850849	11412584720	132983121	10349333	266126402	9615905955	484240	484240	-2	19858	547424	8166789935	1027688906	0	44430119	456640721	0	6756288	-2	-2	-2	-2	-2	361813746	0	19579072	313941011	0	1805786	-2	-2	162906101	0	12870681	150035420	0	0	-2	-2	189459738	124079712	0	18742102	105337610	0	0	-2	-2	8888360	695740	48172542	922001	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	42	PA	Pennsylvania	16444536528	3181221125	-2	-2	54511413	4575827532	0	9136366	992300914	235694122	79374082	878535509	0	3297830	21869471523	1583191	15664903303	138323345	4600375838	15190271	1418557	4755308011	4386473278	42291266028	11535390249	7256595330	1317197639	539348648	4722628708	891883462	164198219	48069581	21588484909	8211473490	2645060566	260102326	418753867	168506484	1222297467	573976927	343677055	914497488	994683974	206107679	553082215	4808322805	763013250	408033092	204592346	578314841	691263247	134859263	372361329	3152437368	327358136	238308258	273822211	80859521	1022226551	1402365116	350270691	3695210484	35929824	157571026	24167820	27548282	635701959	52276640	177769983	1110965534	3109355	45409206	2676404	7707932	183879972	40460828	88709274	371952971	3596040	3007095	111881158	6734103	3857506	1349399	36881828	167307129	2352194717	1380896398	958140590	1607954235	3347733237	1796958097	1490366046	12934243320	228445390	129109670	436130950	318693476	13969421	3458859	1115838345	66564760	36909839	40345443	40861572	10047769	3248322	187929936	1303768281	0	0	0	0	0	0	0	0	0	0	35826496510	2503067645	204474601	406497649	3114039895	1026536360	2093337901	3119874261	92434639	695317	476443378	79398316	7369485	2318358	11161053	565529537	1182997000	40170525331	611759824	59017871	1043655142	34782841368	1557430	-2	1557430	22333	1689986	28140500165	2873358725	17641363	114755308	1797732909	13402256	26148923	-2	0	0	-2	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	44	RI	Rhode Island	-2	-2	1402387719	2282000	3883179	110291909	14657	586553	5566522	21644674	14047334	19103294	324505	11695	1469265579	0	1446596167	8683286	432214459	0	7128267	448026012	116967153	3363887758	1071828333	538945210	29319904	103212715	113507017	31927611	27388912	10944653	1786178426	693389062	177973630	32051269	79825608	6716359	218105795	80156626	30085302	99613167	63248908	13103829	76044458	580358085	87668672	23174615	10552148	38354181	27689110	6508120	30858627	224805473	58819294	32272229	8877035	2476409	92051716	127531040	27060583	349088306	6538389	5311516	339777	2028048	49396509	2301625	1224205	67140069	1482905	604384	930681	913190	5483448	616381	7345388	17376377	200127	202802	3249004	476721	44189	465	4371196	8544504	371332277	141117788	53103266	142948526	232430432	149445079	139559069	1229936437	3550751	769804	71923564	10070508	2395901	586561	86901188	137148	46958	16361	13578	0	659441	873486	87774674	0	0	0	0	0	0	0	0	0	0	3103889537	63785120	7271866	3614923	74671909	54205679	93117228	147322907	1319762	6173	46370774	1116864	656205	25626648	101662904	73770491	159717056	3402481966	62057257	8453936	110437237	2993452300	124357	-2	124357	24071	136154	2642448027	320252141	0	6246945	191084083	0	0	127907	1487	0	-2	-2	162792649	5203	4550848	158110643	0	0	0	0	63686357	0	1787554	40172772	0	0	0	0	98585272	32077454	0	1018875	31050623	0	0	7956	0	9858777	8268218	6029363	105777	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	45	SC	South Carolina	3348210624	487010770	1348645655	364320781	4546340	17821552	704077	23682	318486515	43660252	191677796	302845578	0	2374139	6412482527	182672	6719665910	3340778	1838351552	0	106420634	1948112964	1856308587	15080444073	3892291244	1726578908	370653777	10448	17842480	260443857	65343255	22376013	6272354247	2845331161	844918466	142903147	51461924	65456448	503690896	406893656	46510429	507040514	301194436	244730513	227011933	2237072377	217541020	175745408	20393326	221519086	143547352	103350818	96263538	978360548	74095711	99460511	33051668	41513669	433790865	51955414	127685232	861553070	52824879	28729991	3174517	12089494	280650429	81247925	69390067	528107302	8555032	3725854	1434739	1710089	108271043	34075273	55099616	212871646	102129294	2349813	10879171	2007320	7878625	563345	8015703	133823271	950281800	713179379	114009111	784170083	1167061707	481848015	528366473	4738916568	131798808	69413428	110175251	241023050	25785068	1745641	554156178	480743	95490	37719	264264	0	27685310	28563526	582719704	0	0	0	0	0	0	0	0	0	0	11593990519	1209223621	375187249	226795511	1811206381	358470739	1295650464	1654121203	36073711	558842	3010757	56670411	0	0	373585	59681168	906915156	13805884175	302138661	0	545101265	11048889254	744573	744573	-2	14839	786950	9621578209	1427311045	0	122490389	775909156	0	-2	0	0	-2	-2	-2	1449372112	0	22726687	486588402	-2	-2	-2	-2	341047202	0	16071213	324975989	-2	-2	-2	-2	382599761	216379811	0	16625113	199754698	-2	-2	-2	-2	-1	-1	30248	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	46	SD	South Dakota	973662518	-2	-2	26490187	5452441	1229098	602547	27374	42238242	39851507	7771911	47816832	0	816730	1144702915	9940166	719614117	117392197	332831759	778760	5603503	456606219	135916643	2330863417	724780772	204437146	36778723	16359509	1332243	80878845	18202656	2520255	1065755250	464915026	72915214	26918719	21511574	14099141	68884924	38574132	35046743	65847668	61821199	22512302	29894756	322581724	18844460	11004934	10046783	20623983	18855986	4793024	9998603	94167773	23488444	10703226	10981450	1744927	76387545	33917759	22656193	179879544	2468917	5754453	1723673	1029389	20906233	8279528	4770995	44933188	421781	3145490	152142	92140	30063023	11195750	1858059	46928385	137853	214362	6187872	303233	10745321	1254744	2932966	21776351	113824598	66251107	63986521	89549200	188716284	70757357	70253513	663338580	30307256	10189047	13417904	44722141	2410628	262989	98899337	6555893	1807147	97450	835990	36918	48950	9345430	108244767	0	0	0	0	0	0	0	0	0	0	1837338597	432282695	63961575	9320811	505565081	54606740	111340692	165947432	12236065	232617	0	283604	0	0	0	283604	141093590	2423234551	32922972	28998433	116416541	1720922056	130264	-2	130264	13211	141467	1517120448	163670239	0	13955510	151322245	0	-2	-2	0	-2	-2	-2	49723246	0	2422971	42403365	0	0	0	0	33328322	0	952115	32376207	0	0	0	0	16176026	79585479	0	2828132	76757347	0	0	0	0	-1	-1	3383847	218898	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2024	47	TN	Tennessee	-2	-2	2336794602	2495719194	6535511	271091	0	544549	90872310	7277061	374258680	612533712	0	241029	5924232099	0	7092093615	85228202	2409535074	0	0	2494763276	791887932	15511088990	4966722676	1638565900	271710618	0	1905760	731906631	223378635	53933209	7662839034	3611263053	487601955	212209842	109643197	114728348	548036522	579919140	61004934	575038081	253756524	182732342	188556725	2389044268	136242849	156724046	35065789	164014648	84563835	58424569	88822535	723858271	114305965	138325909	31412479	22041113	329875064	206196479	101665314	943822323	18732327	27306085	1517859	10577434	339730064	51390607	33837639	483092015	12756761	13143505	522463	2131614	45138681	47479668	27228096	148400788	91750066	17317793	140027083	11680420	55137863	10542951	35862627	362318803	909067729	919592973	269028144	783351696	1063063350	509286948	448744840	4902135680	219775523	67942137	36525002	337042760	28466214	3793660	665079082	0	0	0	0	0	0	0	665079082	0	0	0	0	0	0	0	0	0	0	13230053796	888943158	335748613	40406876	1265098647	257722689	555915338	813638027	98018629	1999566	0	4146344	0	0	12125	4146344	778412817	14999574744	303826062	66913703	759052046	12471001750	907883	907883	-2	13736	1004625	11102166297	2127887499	2334619	59495806	986414366	-2	-2	-2	71006765	-2	-2	-2	932283888	1200547	35777788	894105006	1200547	0	-2	-2	375479949	35637	16463070	358945605	35637	0	-2	-2	198107679	293103268	0	13096651	280006617	0	0	-2	-2	168788391	29418072	16812832	1486203	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
