district_number,district_name,county,county_code,is_charter,first_year,last_year,brb_id,has_boundary,former_names,aliases
225907,HARTS BLUFF ISD,Titus,225,False,2009,2025,1684,True,,
226801,TEXAS LEADERSHIP PUBLIC SCHOOLS,Tom Green,226,True,2010,2025,,False,TLC ACADEMY | TEXAS LEADERSHIP,
226901,CHRISTOVAL ISD,Tom Green,226,False,2009,2025,632,True,,
226903,SAN ANGELO ISD,Tom Green,226,False,2009,2025,3225,True,,
226905,WATER VALLEY ISD,Tom Green,226,False,2009,2025,3793,True,,
226906,WALL ISD,Tom Green,226,False,2009,2025,3773,True,,
226907,GRAPE CREEK ISD,Tom Green,226,False,2009,2025,1367,True,,
226908,VERIBEST ISD,Tom Green,226,False,2009,2025,3734,True,,
227506,UNIVERSITY OF TEXAS AT AUSTIN H S,Travis,227,False,2022,2025,,False,,
227801,AMERICAN YOUTHWORKS CHARTER SCHOOL,Travis,227,True,2009,2014,,False,,
227803,WAYSIDE SCHOOLS,Travis,227,True,2009,2025,,False,EDEN PARK ACADEMY,
227804,NYOS CHARTER SCHOOL,Travis,227,True,2009,2025,,False,,
227805,TEXAS EMPOWERMENT ACADEMY,Travis,227,True,2009,2025,,False,,
227806,UNIVERSITY OF TEXAS UNIVERSITY CHARTER S,Travis,227,True,2009,2025,,False,UNIVERSITY OF TEXAS UNIVERSITY CHA,
227812,FRUIT OF EXCELLENCE,Travis,227,True,2009,2009,,False,,
227814,CHAPARRAL STAR ACADEMY,Travis,227,True,2009,2025,,False,STAR CHARTER SCHOOL,
227816,HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS,Travis,227,True,2009,2025,,False,HARMONY SCIENCE ACADEMY (AUSTIN),
227817,CEDARS INTERNATIONAL ACADEMY,Travis,227,True,2009,2025,,False,,
227818,AUSTIN CAN ACADEMY CHARTER SCHOOL,Travis,227,True,2009,2013,,False,,
227819,UNIVERSITY OF TEXAS ELEMENTARY CHARTER S,Travis,227,True,2009,2025,,False,UNIVERSITY OF TEXAS ELEMENTARY CHA,
227820,KIPP TEXAS PUBLIC SCHOOLS,Travis,227,True,2009,2025,,False,KIPP AUSTIN PUBLIC SCHOOLS INC,
227821,AUSTIN DISCOVERY SCHOOL,Travis,227,True,2009,2025,,False,,
227822,HARMONY SCHOOL OF SCIENCE AUSTIN,Travis,227,True,2009,2010,,False,,
227824,VALERE PUBLIC SCHOOLS,Travis,227,True,2010,2025,,False,THE EAST AUSTIN COLLEGE PREP ACADE | EAST AUSTIN COLLEGE PREP | PROMESA PUBLIC SCHOOLS,
227825,AUSTIN ACHIEVE PUBLIC SCHOOLS,Travis,227,True,2013,2025,,False,,
227826,MONTESSORI FOR ALL,Travis,227,True,2015,2025,,False,,
227827,THE EXCEL CENTER (FOR ADULTS),Travis,227,True,2015,2025,,False,,
227828,THE EXCEL CENTER,Travis,227,True,2016,2019,,False,,
227829,VALOR EDUCATION,Travis,227,True,2019,2025,,False,VALOR PUBLIC SCHOOLS,
227901,AUSTIN ISD,Travis,227,False,2009,2025,140,True,,
227904,PFLUGERVILLE ISD,Travis,227,False,2009,2025,2894,True,,
227907,MANOR ISD,Travis,227,False,2009,2025,2320,True,,
227909,EANES ISD,Travis,227,False,2009,2025,977,True,,
227910,DEL VALLE ISD,Travis,227,False,2009,2025,873,True,,
227912,LAGO VISTA ISD,Travis,227,False,2009,2025,2090,True,,
227913,LAKE TRAVIS ISD,Travis,227,False,2009,2025,2099,True,,
228901,GROVETON ISD,Trinity,228,False,2009,2025,,True,,
228903,TRINITY ISD,Trinity,228,False,2009,2025,3652,True,,
228904,CENTERVILLE ISD,Trinity,228,False,2009,2025,,True,,
228905,APPLE SPRINGS ISD,Trinity,228,False,2009,2025,,True,,
229901,COLMESNEIL ISD,Tyler,229,False,2009,2025,695,True,,
229903,WOODVILLE ISD,Tyler,229,False,2009,2025,3971,True,,
229904,WARREN ISD,Tyler,229,False,2009,2025,3787,True,,
229905,SPURGER ISD,Tyler,229,False,2009,2025,3429,True,,
229906,CHESTER ISD,Tyler,229,False,2009,2025,614,True,,
230901,BIG SANDY ISD,Upshur,230,False,2009,2025,289,True,,Big Sandy ISDb
230902,GILMER ISD,Upshur,230,False,2009,2025,1307,True,,
230903,ORE CITY ISD,Upshur,230,False,2009,2025,2776,True,,
230904,UNION HILL ISD,Upshur,230,False,2009,2025,,True,,
230905,HARMONY ISD,Upshur,230,False,2009,2025,1480,True,,
230906,NEW DIANA ISD,Upshur,230,False,2009,2025,2626,True,,
230908,UNION GROVE ISD,Upshur,230,False,2009,2025,3687,True,,
231901,MCCAMEY ISD,Upton,231,False,2009,2025,2369,True,,
231902,RANKIN ISD,Upton,231,False,2009,2025,3036,True,,
232801,GABRIEL TAFOLLA ACADEMY,Uvalde,232,True,2009,2011,,False,,
232901,KNIPPA ISD,Uvalde,232,False,2009,2025,2010,True,,
232902,SABINAL ISD,Uvalde,232,False,2009,2025,3204,True,,
232903,UVALDE CISD,Uvalde,232,False,2009,2025,3698,True,,
232904,UTOPIA ISD,Uvalde,232,False,2009,2025,,True,,
233901,SAN FELIPE-DEL RIO CISD,Val Verde,233,False,2009,2025,3241,True,,
233903,COMSTOCK ISD,Val Verde,233,False,2009,2025,720,True,,
234801,RANCH ACADEMY,Van Zandt,234,True,2009,2025,,False,,
234902,CANTON ISD,Van Zandt,234,False,2009,2025,551,True,,
234903,EDGEWOOD ISD,Van Zandt,234,False,2009,2025,1007,True,,Edgewood ISDb
234904,GRAND SALINE ISD,Van Zandt,234,False,2009,2025,1357,True,,
234905,MARTINS MILL ISD,Van Zandt,234,False,2009,2025,2346,True,,
234906,VAN ISD,Van Zandt,234,False,2009,2025,3727,True,,
234907,WILLS POINT ISD,Van Zandt,234,False,2009,2025,3923,True,,
234909,FRUITVALE ISD,Van Zandt,234,False,2009,2025,1226,True,,
235801,OUTREACH ACADEMY,Victoria,235,True,2009,2010,,False,,
235901,BLOOMINGTON ISD,Victoria,235,False,2009,2025,312,True,,
235902,VICTORIA ISD,Victoria,235,False,2009,2025,3739,True,,
235904,NURSERY ISD,Victoria,235,False,2009,2025,2722,True,,
236801,RAVEN SCHOOL,Walker,236,True,2009,2025,,False,,
236802,SAM HOUSTON STATE UNIVERSITY CHARTER SCH,Walker,236,True,2018,2025,,False,SAM HOUSTON STATE UNIVERSITY CHART,
236901,NEW WAVERLY ISD,Walker,236,False,2009,2025,2636,True,,
236902,HUNTSVILLE ISD,Walker,236,False,2009,2025,1822,True,,
237902,HEMPSTEAD ISD,Waller,237,False,2009,2025,1717,True,,
237904,WALLER ISD,Waller,237,False,2009,2025,3777,True,,
237905,ROYAL ISD,Waller,237,False,2009,2025,3156,True,,
238902,MONAHANS-WICKETT-PYOTE ISD,Ward,238,False,2009,2025,2468,True,,
238904,GRANDFALLS-ROYALTY ISD,Ward,238,False,2009,2025,1359,True,,
239901,BRENHAM ISD,Washington,239,False,2009,2025,376,True,,
239903,BURTON ISD,Washington,239,False,2009,2025,448,True,,
240801,TRIUMPH PUBLIC HIGH SCHOOLS CENTRAL TEXA,Webb,240,True,2009,2025,,False,GATEWAY (STUDENT ALTERNATIVE PROGR | GATEWAY ACADEMY CHARTER DISTRICT | TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO,
240804,HARMONY SCIENCE ACADEMY - LAREDO,Webb,240,True,2009,2012,,False,,
240901,LAREDO ISD,Webb,240,False,2009,2025,2127,True,,
240903,UNITED ISD,Webb,240,False,2009,2025,3689,True,,
240904,WEBB CISD,Webb,240,False,2009,2025,3798,True,,
241901,BOLING ISD,Wharton,241,False,2009,2025,326,True,,
241902,EAST BERNARD ISD,Wharton,241,False,2009,2025,981,True,,
241903,EL CAMPO ISD,Wharton,241,False,2009,2025,1017,True,,
241904,WHARTON ISD,Wharton,241,False,2009,2025,3871,True,,
241906,LOUISE ISD,Wharton,241,False,2009,2025,2235,True,,
242902,SHAMROCK ISD,Wheeler,242,False,2009,2025,3320,True,,
242903,WHEELER ISD,Wheeler,242,False,2009,2025,3874,True,,
242905,KELTON ISD,Wheeler,242,False,2009,2025,1963,True,,
242906,FORT ELLIOTT CISD,Wheeler,242,False,2009,2025,1197,True,,
243801,BRIGHT IDEAS CHARTER,Wichita,243,True,2009,2015,,False,,
243901,BURKBURNETT ISD,Wichita,243,False,2009,2025,432,True,,
243902,ELECTRA ISD,Wichita,243,False,2009,2025,1031,True,,
243903,IOWA PARK CISD,Wichita,243,False,2009,2025,1854,True,,
243905,WICHITA FALLS ISD,Wichita,243,False,2009,2025,3897,True,,
243906,CITY VIEW ISD,Wichita,243,False,2009,2025,639,True,,
244901,HARROLD ISD,Wilbarger,244,False,2009,2025,1679,True,,
244903,VERNON ISD,Wilbarger,244,False,2009,2025,3736,True,,
244905,NORTHSIDE ISD,Wilbarger,244,False,2009,2025,2688,True,,Northside ISDb
245901,LASARA ISD,Willacy,245,False,2009,2025,2128,True,,
245902,LYFORD CISD,Willacy,245,False,2009,2025,2258,True,,
245903,RAYMONDVILLE ISD,Willacy,245,False,2009,2025,3041,True,,
245904,SAN PERLITA ISD,Willacy,245,False,2009,2025,3254,True,,
246801,MERIDIAN WORLD SCHOOL LLC,Williamson,246,True,2012,2025,,False,,
246802,GOODWATER MONTESSORI SCHOOL,Williamson,246,True,2018,2025,,False,,
246902,FLORENCE ISD,Williamson,246,False,2009,2025,1119,True,,
246904,GEORGETOWN ISD,Williamson,246,False,2009,2025,1299,True,,
246905,GRANGER ISD,Williamson,246,False,2009,2025,1364,True,,
246906,HUTTO ISD,Williamson,246,False,2009,2025,1830,True,,
246907,JARRELL ISD,Williamson,246,False,2009,2025,1897,True,,
246908,LIBERTY HILL ISD,Williamson,246,False,2009,2025,2168,True,,
246909,ROUND ROCK ISD,Williamson,246,False,2009,2025,3150,True,,
246911,TAYLOR ISD,Williamson,246,False,2009,2025,3537,True,,
246912,THRALL ISD,Williamson,246,False,2009,2025,3577,True,,
246913,LEANDER ISD,Williamson,246,False,2009,2025,2141,True,,
246914,COUPLAND ISD,Williamson,246,False,2009,2025,760,True,,
247901,FLORESVILLE ISD,Wilson,247,False,2009,2025,1121,True,,
247903,LA VERNIA ISD,Wilson,247,False,2009,2025,2083,True,,
247904,POTH ISD,Wilson,247,False,2009,2025,2951,True,,
247906,STOCKDALE ISD,Wilson,247,False,2009,2025,3452,True,,
248901,KERMIT ISD,Winkler,248,False,2009,2025,1984,True,,
248902,WINK-LOVING ISD,Winkler,248,False,2009,2025,3941,True,,
249901,ALVORD ISD,Wise,249,False,2009,2025,68,True,,
249902,BOYD ISD,Wise,249,False,2009,2025,347,True,,
249903,BRIDGEPORT ISD,Wise,249,False,2009,2025,384,True,,
249904,CHICO ISD,Wise,249,False,2009,2025,616,True,,
249905,DECATUR ISD,Wise,249,False,2009,2025,869,True,,
249906,PARADISE ISD,Wise,249,False,2009,2025,2842,True,,
249908,SLIDELL ISD,Wise,249,False,2009,2025,3352,True,,
250902,HAWKINS ISD,Wood,250,False,2009,2025,1692,True,,
250903,MINEOLA ISD,Wood,250,False,2009,2025,2455,True,,
250904,QUITMAN ISD,Wood,250,False,2009,2025,2992,True,,
250905,YANTIS ISD,Wood,250,False,2009,2025,3980,True,,
250906,ALBA-GOLDEN ISD,Wood,250,False,2009,2025,44,True,,
250907,WINNSBORO ISD,Wood,250,False,2009,2025,3945,True,,
251901,DENVER CITY ISD,Yoakum,251,False,2009,2025,901,True,,
251902,PLAINS ISD,Yoakum,251,False,2009,2025,2911,True,,
252901,GRAHAM ISD,Young,252,False,2009,2025,1347,True,,
252902,NEWCASTLE ISD,Young,252,False,2009,2025,2639,True,,
252903,OLNEY ISD,Young,252,False,2009,2025,2758,True,,
253901,ZAPATA COUNTY ISD,Zapata,253,False,2009,2025,3994,True,,
254901,CRYSTAL CITY ISD,Zavala,254,False,2009,2025,794,True,,
254902,LA PRYOR ISD,Zavala,254,False,2009,2025,2079,True,,
